WKT,Name
"POLYGON ((106.802564 -6.227341,106.801504 -6.226645,106.817213 -6.21472,106.818999 -6.212359,106.820785 -6.209635,106.82139 -6.206638,106.822087 -6.202219,106.822359 -6.200403,106.822419 -6.197376,106.822268 -6.194834,106.822329 -6.193744,106.822177 -6.191928,106.823691 -6.191656,106.823872 -6.195954,106.824024 -6.199616,106.82357 -6.20234,106.822934 -6.206305,106.822298 -6.209605,106.820785 -6.21242,106.819241 -6.21475,106.815397 -6.217868,106.810978 -6.221288,106.806408 -6.224587,106.802564 -6.227341))",Underground MRT Route Senayan-Bundaran HI
