WKT,polygon_name,id
"MULTIPOLYGON (((107.646721122221 -6.21557119228306,107.607032401294 -6.24176574809488,107.600966972518 -6.2550532011219,107.585360375232 -6.26292942778986,107.587402359923 -6.29385091026408,107.581859830046 -6.33366961175211,107.55881457424 -6.36984191200498,107.537519591026 -6.41709927201275,107.509223517441 -6.42672577127359,107.501347290773 -6.41418215102462,107.48501141324 -6.43110145275579,107.4701340962 -6.435477134238,107.454600426938 -6.44714561819053,107.438847973603 -6.45881410214307,107.384881235322 -6.47339970708374,107.395382870879 -6.50373776536034,107.366795085196 -6.50227920486627,107.326976383708 -6.4920692814078,107.292846068146 -6.50753002264491,107.283219568886 -6.53903492931676,107.257840616289 -6.57112326018624,107.228961118506 -6.58862598611504,107.231294815297 -6.60146131846283,107.218459482949 -6.63821704291332,107.195414227143 -6.6487186784706,107.17149383504 -6.64755183007535,107.136998879355 -6.67220150242509,107.069321672431 -6.67015951773339,106.999748336864 -6.67307663872153,107.011416820816 -6.69174621304558,106.999164912666 -6.71537489304947,107.003832306247 -6.73710744441107,106.983704171429 -6.75023448885768,106.97116055118 -6.77503001725682,106.993622382789 -6.79267859923503,107.007332851433 -6.84081109553924,107.040879742796 -6.87712925184151,107.038546046006 -6.8899645841893,107.044380287982 -6.90221649233947,107.056048771935 -6.91928165012005,107.057507332429 -6.94116005753106,107.070342664777 -6.96070476815156,107.06946752848 -6.97354010049935,107.04729740897 -6.96828928272071,107.039421182302 -6.98039533482146,107.057507332429 -7.01248366569094,107.044380287982 -7.04734326149914,107.015792502298 -7.04821839779558,106.98107876254 -7.02108917260594,106.966493157599 -7.03261180050907,106.958325218832 -7.05536534421651,106.960950627722 -7.06849238866312,106.951324128461 -7.07607690323227,106.953657825251 -7.08511997829548,106.944614750188 -7.11574974867089,106.961825764018 -7.13514860324198,106.970868839081 -7.14710879929333,106.971743975378 -7.15819385904824,106.964159460808 -7.15877728324587,106.967660005994 -7.17292532003832,106.975244520563 -7.17380045633476,106.980203626243 -7.21201474127932,106.988663277109 -7.2267462022694,106.983120747231 -7.24395721609939,106.965909733401 -7.2594179573365,106.980495338342 -7.2747328425242,106.968535142291 -7.31936479364266,106.941989341299 -7.32665759611299,106.938197084014 -7.33847193611494,106.925070039567 -7.33730508771968,106.919819221789 -7.33147084574341,106.910484434627 -7.35334925315442,106.882407145116 -7.35626637414255,106.879198312029 -7.36530944920577,106.838650330294 -7.36414260081052,106.824648149551 -7.37085197908323,106.79285153078 -7.40177346155745,106.798394060658 -7.42831926254947,106.782860391396 -7.45997002527073,106.72043400225 -7.58132225837711,106.271197370077 -7.46347057045649,106.256028340939 -7.22134952844135,106.399550693555 -7.08482826619667,106.28286585403 -7.03465378520076,106.048037614485 -6.98739642519299,105.722486912209 -7.09591332595158,105.257789538799 -7.12508453583292,104.905109611334 -6.88296349381778,104.597936771283 -6.44014452781901,104.932822260721 -6.09242370603341,105.483574703281 -5.91973014353587,105.758950924561 -5.91506274995485,105.989986906821 -5.81471378796303,106.300368579959 -4.96058076263734,107.874447065156 -5.03525905993358,107.646721122221 -6.21557119228306)))",Boundary XL-EID Include Sea,"1"
