WKT,VIP_Route_Name
"POLYGON ((107.134385 -6.247738,107.065832 -6.25675,107.004077 -6.233661,107.00099 -6.23216,106.992611 -6.227144,106.977181 -6.217771,106.977094 -6.21772,106.975346 -6.217146,106.953508 -6.214652,106.95318 -6.214547,106.943606 -6.213583,106.927711 -6.211608,106.916938 -6.210078,106.916881 -6.21007,106.907797 -6.208897,106.907284 -6.208861,106.89484 -6.20868,106.894774 -6.208679,106.894345 -6.2087,106.885806 -6.209513,106.885774 -6.209516,106.877234 -6.21039,106.869135 -6.210239,106.865555 -6.208006,106.865423 -6.207928,106.863162 -6.207325,106.860165 -6.207325,106.857979 -6.207885,106.855113 -6.209468,106.852771 -6.20641,106.849556 -6.202195,106.846778 -6.198276,106.8466 -6.198043,106.8433 -6.193979,106.84025 -6.189629,106.840109 -6.18944,106.83722 -6.185749,106.836947 -6.184619,106.836203 -6.179792,106.8361 -6.179308,106.835132 -6.175709,106.834448 -6.170688,106.835004 -6.167596,106.835075 -6.166801,106.834858 -6.165424,106.834132 -6.163167,106.833743 -6.162296,106.833543 -6.161982,106.832321 -6.16022,106.832083 -6.159746,106.831893 -6.15476,106.831887 -6.154654,106.831614 -6.15023,106.83152 -6.149555,106.830748 -6.14599,106.830253 -6.144708,106.827243 -6.13945,106.825588 -6.135234,106.825295 -6.134629,106.823639 -6.132983,106.823287 -6.132801,106.821833 -6.132124,106.819924 -6.131703,106.818922 -6.131815,106.814153 -6.132898,106.812894 -6.133389,106.811238 -6.135035,106.810632 -6.137283,106.811238 -6.139531,106.812894 -6.141177,106.815155 -6.14178,106.816157 -6.141668,106.818219 -6.1412,106.818939 -6.143033,106.819224 -6.143624,106.822053 -6.148565,106.822606 -6.151121,106.822855 -6.155154,106.82308 -6.161059,106.82356 -6.16291,106.824378 -6.164535,106.824501 -6.164761,106.824701 -6.165075,106.825722 -6.166548,106.825902 -6.167108,106.825419 -6.169797,106.825348 -6.170592,106.825389 -6.171198,106.826206 -6.177201,106.826321 -6.177764,106.8273 -6.181402,106.828035 -6.186171,106.828108 -6.186541,106.828653 -6.188798,106.829133 -6.189991,106.829488 -6.190514,106.832905 -6.194879,106.835978 -6.199262,106.836169 -6.199514,106.839476 -6.203587,106.842214 -6.20745,106.842307 -6.207576,106.845577 -6.211864,106.849233 -6.216634,106.849233 -6.216634,106.84935 -6.216787,106.850682 -6.21795,106.851398 -6.218141,106.851656 -6.218247,106.851675 -6.218252,106.851687 -6.218253,106.851698 -6.218257,106.854132 -6.218884,106.85526 -6.219027,106.857446 -6.218467,106.861337 -6.216319,106.861861 -6.216319,106.865402 -6.218527,106.865534 -6.218605,106.86771 -6.219207,106.877339 -6.219387,106.877424 -6.219388,106.877885 -6.219364,106.886682 -6.218464,106.894957 -6.217676,106.906893 -6.217849,106.915691 -6.218985,106.926475 -6.220517,106.926553 -6.220527,106.94254 -6.222513,106.942645 -6.222525,106.9518 -6.223447,106.952091 -6.223543,106.973326 -6.225968,106.987917 -6.234832,106.987942 -6.234847,106.996344 -6.239876,106.996406 -6.239912,106.998805 -6.241897,107.020347 -6.251032,107.065054 -6.266113,107.070512 -6.267954,107.150421 -6.263444,107.157253 -6.253796,107.14785 -6.248954,107.134385 -6.247738))",KRL Route Jakarta Kota - Bekasi
