WKT,Commuter_Polygon
"POLYGON ((106.863281580145 -6.24578592335952,106.863280771662 -6.24572011049411,106.863189951986 -6.2394910684077,106.863185640073 -6.23935801229609,106.863007773647 -6.23533496890787,106.862962768051 -6.22905391944314,106.862961959567 -6.2289668507957,106.862871948376 -6.22555892794157,106.862827212275 -6.22291710721856,106.862574695848 -6.22151300664887,106.861757318771 -6.21916595437791,106.861403202886 -6.21839794930489,106.861243392597 -6.21814111386972,106.859244551259 -6.21516186723805,106.859186340428 -6.2150770288776,106.856642311544 -6.2114660276656,106.856534513709 -6.21132099769423,106.8527723693 -6.20641004852952,106.849557298898 -6.20219483498188,106.846820850879 -6.20131963811273,106.843941031741 -6.20251240605804,106.84258089257 -6.20465966733585,106.842212493472 -6.20745009370308,106.843620333185 -6.20927235577656,106.845575785895 -6.21186405614406,106.84928942128 -6.21670895931898,106.851750984822 -6.2202040096844,106.852152531754 -6.22216678948987,106.852152531754 -6.22433084864944,106.85297341226 -6.22616859072955,106.854041688796 -6.22743435093566,106.853915026341 -6.2291609915344,106.853959762442 -6.23548204615261,106.85396434385 -6.23564903726694,106.85414301876 -6.23968895582397,106.854223058652 -6.24518798147244,106.853428858109 -6.24794988505677,106.851752601789 -6.25132203267867,106.851642109009 -6.25156117099295,106.849643537165 -6.25625488567723,106.849619282652 -6.2563120354546,106.847676226693 -6.26105294490609,106.844569762609 -6.26735905929106,106.844421540587 -6.26769203887168,106.842422699248 -6.27274698032848,106.842215188418 -6.27341596837843,106.840806809715 -6.27969014511835,106.840754527766 -6.27995891553557,106.840059231736 -6.28427306355675,106.838148515126 -6.28914301194395,106.838101084079 -6.28927016216733,106.837641056822 -6.29050487493829,106.836428331189 -6.29147099902696,106.835160898154 -6.2928356239194,106.833735271799 -6.29458454937122,106.832297787681 -6.30472859368511,106.830864076487 -6.31224758927684,106.830835510061 -6.31241455579519,106.830407822155 -6.31561807035,106.829615508074 -6.31908245809014,106.82834807504 -6.32076218806077,106.828083970346 -6.3225469119188,106.829251690384 -6.32553804493456,106.829257080276 -6.32572902472109,106.829392636052 -6.32893290323893,106.829671293453 -6.33030492929926,106.830625304285 -6.33287808216097,106.830659260603 -6.33295191949483,106.830731215657 -6.33349217274935,106.829642457533 -6.3383750508277,106.829595834969 -6.33861388121768,106.828787351214 -6.34347099773224,106.828772798506 -6.34356304697839,106.827931166916 -6.3493530097208,106.827912302295 -6.34949791196428,106.827265515291 -6.35525602447649,106.827242069262 -6.3555341299928,106.827080372511 -6.35878201631655,106.827074174135 -6.35900610623522,106.827120796698 -6.35964891342811,106.827851127024 -6.36469706463386,106.827471139659 -6.36841904445927,106.827468444713 -6.36842502603142,106.827461437854 -6.36844797027022,106.825721311317 -6.37376198904514,106.824193277019 -6.3782010536682,106.823428720881 -6.37950804523894,106.820715988386 -6.38282684252912,106.820300966724 -6.38342498259186,106.820156248132 -6.38369396684312,106.818471906974 -6.38605830822807,106.815625235671 -6.3918423460994,106.815393470327 -6.39240432005494,106.813808842166 -6.39865990995652,106.813712632599 -6.39898503820481,106.812806322309 -6.40258803810731,106.812769401551 -6.40274810141316,106.811637524293 -6.40805596146078,106.811541314726 -6.40881707931957,106.811523528083 -6.40927199979638,106.810686208407 -6.41320209945985,106.809087297033 -6.41928300416916,106.807712874648 -6.42295397189323,106.80760130389 -6.42329202845596,106.80632120461 -6.42776101334002,106.803974984751 -6.43103638127606,106.800594444674 -6.4352348236499,106.798629020664 -6.43881087690852,106.798516641422 -6.43902698715569,106.796791876076 -6.44447148893202,106.796041872645 -6.45086524267986,106.796576280408 -6.45376002592174,106.796455007844 -6.45467505248431,106.795721174089 -6.45690651068088,106.795401284016 -6.45929122068476,106.795487522283 -6.46016008924914,106.796361762718 -6.46459911492239,106.797321163441 -6.46612733897136,106.798123179327 -6.4688910911091,106.798265202974 -6.47220091499948,106.798265202974 -6.47615998250535,106.797831316691 -6.47757008318946,106.797613834561 -6.47800003904541,106.796880809289 -6.4788829781764,106.796816130589 -6.47896295317705,106.792509607117 -6.4843990813083,106.792139591051 -6.48494292296557,106.791686031664 -6.48602997972387,106.790586493756 -6.49014710002562,106.790431803864 -6.49130795995829,106.790431803864 -6.49281905533868,106.790287354767 -6.49449009126907,106.790270107113 -6.4948789753974,106.790298943034 -6.49537907084074,106.790963786176 -6.5013250185143,106.791248372458 -6.50669708937389,106.791321135996 -6.50729713618914,106.792154952242 -6.51169504779054,106.791994872459 -6.5142890612387,106.791985979138 -6.51456493767144,106.792222325889 -6.51599510151554,106.792578058741 -6.51705594058477,106.792948883291 -6.51787392576559,106.793095488345 -6.51810892333461,106.792144980943 -6.5224498878624,106.791721874444 -6.52549321733604,106.792461098091 -6.52727722331078,106.793306502605 -6.52738226963986,106.79393981488 -6.52832670387049,106.796084991779 -6.53008713808675,106.796074211996 -6.53022904354101,106.795950244486 -6.53214288901993,106.794362921379 -6.53714175390304,106.794045726252 -6.53829607931482,106.79393981488 -6.54049994632972,106.794825643582 -6.54451505753665,106.794802197553 -6.54496191281295,106.794881159467 -6.54579404248356,106.795917096652 -6.55129504156306,106.795942968133 -6.55142400048245,106.796914226618 -6.55586293357618,106.796922311455 -6.55589996988504,106.796580861816 -6.5599131723107,106.796931204777 -6.56187804028173,106.796855746293 -6.56248016273448,106.796473872465 -6.56344907234749,106.795795824089 -6.56487204615935,106.794856904954 -6.56571101426332,106.793252603688 -6.56780704508613,106.792413667044 -6.56847296830321,106.790924978955 -6.5699840092099,106.790229682926 -6.57089213080693,106.790094935633 -6.57114200674167,106.788993780758 -6.5733621489087,106.788611098447 -6.57447194855262,106.788189608915 -6.5765629449936,106.788100675702 -6.57745106475856,106.788169127327 -6.5782249556068,106.787126991766 -6.58123465848469,106.787249072813 -6.58283489988693,106.786641093029 -6.58525185074535,106.785537782197 -6.58894686075119,106.785456933821 -6.58925687410548,106.786313118118 -6.59246202959904,106.786021255482 -6.59529308283343,106.78599700097 -6.59575408117654,106.786968798444 -6.60115074609549,106.789503934007 -6.60534776445225,106.79372880062 -6.60881034695372,106.796475758928 -6.60828573643211,106.798798802252 -6.60461326873116,106.797320085463 -6.60136062909109,106.795208325893 -6.59758325697963,106.795811993764 -6.59128284319225,106.796898056943 -6.58764710489867,106.796950069398 -6.58745800865532,106.797759361637 -6.5842408628005,106.797895995392 -6.58314393542794,106.797881712179 -6.58280205982968,106.798059578605 -6.58163418388172,106.798165489977 -6.58058472626647,106.798275982757 -6.57957694145403,106.798414233479 -6.57888800919163,106.798934358029 -6.57784113373967,106.799539103878 -6.57722698243945,106.801289740704 -6.5734239036661,106.801918741066 -6.57295708391532,106.803829457675 -6.57125204135456,106.804733881503 -6.57014500101329,106.804900968146 -6.5698300674423,106.806033923382 -6.56744998779182,106.806157890891 -6.56716601952334,106.806804677896 -6.56552494391446,106.807085760748 -6.56442904615616,106.807312944684 -6.56259591080895,106.80734797898 -6.56204305064243,106.807277910388 -6.56125610512102,106.80679201165 -6.55852204431478,106.806748892517 -6.55831107229343,106.805750954068 -6.55392802803328,106.80479775172 -6.54957207580657,106.803893058397 -6.54476699935633,106.804282208578 -6.54087397981311,106.804295683307 -6.54070298291294,106.804485138001 -6.53763796957597,106.804961334933 -6.53297102386162,106.804974809662 -6.53280404042967,106.805099585655 -6.53087805967184,106.806298836559 -6.52780182999189,106.806827045946 -6.5245486885124,106.807671372482 -6.52307963608045,106.809044986383 -6.52077091241374,106.808199581869 -6.51793738315266,106.806087822299 -6.51583837632065,106.804714208398 -6.51510392713258,106.802918565977 -6.51384458837517,106.802073969947 -6.51258515720541,106.80122075009 -6.51168790763042,106.801229643411 -6.51141194036413,106.801149603519 -6.51057395215648,106.800267547742 -6.50592183818073,106.800277519041 -6.50272032190855,106.800805728429 -6.50030654187819,106.800175919583 -6.49467163602003,106.799465262362 -6.49340216021691,106.799482510015 -6.49301309643697,106.799482510015 -6.49189490457382,106.800189394312 -6.48924302695452,106.803886051538 -6.48457705942386,106.804912825908 -6.48333995848456,106.805349407136 -6.48271605144808,106.805473374645 -6.48248889197056,106.806087822299 -6.48126713818064,106.806369713635 -6.48057101924983,106.808201468331 -6.4775737427696,106.809321757322 -6.47566611607915,106.809321757322 -6.47391727342911,106.808521358404 -6.47200963292233,106.807147744503 -6.46814800450404,106.807059619774 -6.46743597923291,106.806158699375 -6.46305196300413,106.805385249915 -6.45912099939307,106.805487657858 -6.45538298966504,106.806609563816 -6.45065886712213,106.806649988004 -6.45047507497812,106.807058002806 -6.44836811064044,106.808891374469 -6.44456102060781,106.81093144848 -6.44084896873357,106.811167795231 -6.4403499797694,106.812721701009 -6.43645802754684,106.812757813284 -6.43636510235966,106.814861488016 -6.43073600024318,106.814973867258 -6.43040018028693,106.816253966538 -6.42593112932332,106.817645367082 -6.4222140316197,106.81778280932 -6.42178108259554,106.819466341994 -6.41537999990476,106.819514851019 -6.41517396701127,106.82045350066 -6.4107670034584,106.820549710227 -6.41000695974866,106.820567766364 -6.4095521291974,106.821603434055 -6.40469804874426,106.822448838569 -6.40133806069354,106.824338804095 -6.3956750944185,106.827051806085 -6.39016088419864,106.828058637855 -6.38810705602206,106.83066734544 -6.38491586597611,106.831070778834 -6.38433790367516,106.831082367101 -6.38431781692915,106.83224658371 -6.38232395796272,106.83260689797 -6.38154003555474,106.834291239128 -6.37665006815855,106.834312798695 -6.37658498612213,106.836059932091 -6.37124992728667,106.836213544004 -6.37078586676738,106.836422941297 -6.36982096236655,106.836908840034 -6.36506006821894,106.836933094547 -6.36460305505561,106.836886471984 -6.36396007550365,106.836139971983 -6.35879594382032,106.836272832813 -6.35611908852066,106.836896443283 -6.35057097296519,106.837721096714 -6.34489905377852,106.838502631011 -6.34020712261566,106.839736916212 -6.33466910326589,106.840230899786 -6.33362261556741,106.84070601874 -6.33183792996319,106.840548094913 -6.33052572810289,106.838914957727 -6.32899897342622,106.838780210434 -6.3288650473621,106.838403726499 -6.32784801169828,106.838359798881 -6.32682008133489,106.839752007908 -6.32475894667315,106.83992017253 -6.32449100302768,106.840298273433 -6.3236528858365,106.841252284264 -6.32076504519529,106.841429342207 -6.32003013610655,106.842279867118 -6.31442207842494,106.843717351236 -6.30688195316644,106.843753194015 -6.30667096594071,106.845156452321 -6.29677509541705,106.845955773261 -6.29419086977461,106.846840793479 -6.29265186452416,106.849103470016 -6.29157564748034,106.850794279044 -6.29052594753461,106.851744516951 -6.28821599301314,106.849526576515 -6.28359649964663,106.850970259008 -6.27572107745897,106.852773177783 -6.27115996079557,106.855866975622 -6.26487898425679,106.855994446561 -6.26459699038896,106.857985203062 -6.25974101065866,106.859920174184 -6.25519698859169,106.861718511551 -6.25157804818874,106.862014955595 -6.25082000259825,106.863104791698 -6.24702886518942,106.863281580145 -6.24578592335952))",Manggarai-Bogor
