WKT,VIP_Route_Name
"POLYGON ((106.805599 -6.156195,106.804993 -6.153947,106.803337 -6.152301,106.801076 -6.151698,106.798815 -6.152301,106.797159 -6.153947,106.796627 -6.155384,106.796445 -6.156376,106.796413 -6.15658,106.796315 -6.157295,106.795619 -6.157673,106.793944 -6.157698,106.788333 -6.157391,106.788086 -6.157384,106.785177 -6.157384,106.777167 -6.157073,106.773085 -6.156858,106.768155 -6.156256,106.764502 -6.155658,106.757345 -6.154102,106.756959 -6.154036,106.752735 -6.153495,106.75216 -6.153458,106.751762 -6.153476,106.745722 -6.154009,106.741003 -6.15423,106.740217 -6.154336,106.736629 -6.155148,106.736133 -6.15529,106.733257 -6.156297,106.725782 -6.157585,106.722843 -6.158079,106.722828 -6.158081,106.717559 -6.158984,106.70756 -6.1607,106.702621 -6.161556,106.69583 -6.162681,106.695702 -6.162726,106.695678 -6.162728,106.691476 -6.163439,106.685601 -6.164242,106.685325 -6.164288,106.679566 -6.165441,106.671047 -6.166733,106.670931 -6.166752,106.667385 -6.149043,106.661811 -6.137959,106.65385 -6.140722,106.647557 -6.137402,106.68019 -6.12358,106.67311 -6.112196,106.640872 -6.125527,106.632436 -6.129422,106.628669 -6.140056,106.629875 -6.149043,106.638461 -6.155334,106.650061 -6.155184,106.654128 -6.149492,106.653676 -6.159378,106.648253 -6.16447,106.639407 -6.171883,106.639382 -6.171887,106.63575 -6.172558,106.631059 -6.172329,106.630849 -6.172324,106.628588 -6.172927,106.626932 -6.174573,106.626326 -6.176821,106.626932 -6.179069,106.628588 -6.180715,106.630639 -6.181313,106.635498 -6.181539,106.635708 -6.181544,106.63644 -6.181484,106.640838 -6.180763,106.649087 -6.179456,106.649138 -6.179448,106.659181 -6.17774,106.66758 -6.176484,106.667705 -6.176464,106.672465 -6.175615,106.681032 -6.174316,106.681242 -6.174279,106.686968 -6.173133,106.692775 -6.172339,106.692917 -6.172318,106.697186 -6.171596,106.697304 -6.171554,106.697308 -6.171553,106.70412 -6.170425,106.704153 -6.17042,106.709104 -6.169562,106.719089 -6.167848,106.724353 -6.166946,106.727294 -6.166451,106.727313 -6.166448,106.73517 -6.165094,106.735896 -6.164907,106.738884 -6.163861,106.741828 -6.163195,106.746241 -6.162988,106.746427 -6.162975,106.75207 -6.162477,106.755611 -6.162931,106.76269 -6.16447,106.76292 -6.164514,106.766781 -6.165146,106.766964 -6.165171,106.772141 -6.165803,106.772451 -6.16583,106.776721 -6.166055,106.776783 -6.166058,106.784913 -6.166374,106.785089 -6.166378,106.787961 -6.166378,106.793607 -6.166687,106.793854 -6.166694,106.793923 -6.166693,106.796876 -6.166648,106.798966 -6.166103,106.801872 -6.164524,106.801974 -6.164467,106.802708 -6.163942,106.803526 -6.163219,106.804448 -6.162098,106.805012 -6.160457,106.805362 -6.157893,106.805525 -6.157006,106.805599 -6.156195))",KRL Route Duri - Tangerang Kota
